Gene Name,Index
Serpina1c,18624
Serpina1d,18625
Serpina1e,18626
Serpina3c,18627
Serpina3f,18628
Serpina3g,18629
Serpina3i,18630
Serpina3k,18631
Serpina3m,18632
Serpina3n,18633
Serpina9,18634
Serpinb11,18635
Serpinb12,18636
Serpinb1a,18637
Serpinb1b,18638
Serpinb1c,18639
Serpinb2,18640
Serpinb5,18641
Serpinb6a,18642
Serpinb6b,18643
Serpinb6c,18644
Serpinb6e,18645
Serpinb7,18646
Serpinb8,18647
Serpinb9,18648
Serpinb9b,18649
Serpinc1,18650
Serpind1,18651
Serpine1,18652
Serpine2,18653
Serpine3,18654
Serpinf1,18655
Serpinf2,18656
Serping1,18657
Serpinh1,18658
Serpini1,18659
Serpini2,18660
Sertad1,18661
Sertad2,18662
Sertad3,18663
Sertad4,18664
Sertm1,18665
Sesn1,18666
Sesn2,18667
Sesn3,18668
Sestd1,18669
Set,18670
Setbp1,18671
Setd1a,18672
Setd1b,18673
Setd2,18674
Setd3,18675
Setd4,18676
Setd5,18677
Setd6,18678
Setd7,18679
Setdb1,18680
Setdb2,18681
Setmar,18682
Setx,18683
Sez6,18684
Sez6l,18685
Sez6l2,18686
Sf1,18687
Sf3a1,18688
Sf3a2,18689
Sf3a3,18690
Sf3b1,18691
Sf3b2,18692
Sf3b3,18693
Sf3b4,18694
Sf3b5,18695
Sf3b6,18696
Sfi1,18697
Sfmbt1,18698
Sfmbt2,18699
Sfn,18700
Sfpq,18701
Sfr1,18702
Sfrp1,18703
Sfrp2,18704
Sfrp4,18705
Sfrp5,18706
Sfswap,18707
Sft2d1,18708
Sft2d2,18709
Sft2d3,18710
Sfta2,18711
Sfta3-ps,18712
Sftpa1,18713
Sftpb,18714
Sftpc,18715
Sftpd,18716
Sfxn1,18717
Sfxn2,18718
Sfxn3,18719
Sfxn4,18720
Sfxn5,18721
Sgca,18722
Sgcb,18723
Sgcd,18724
Sgce,18725
Sgcg,18726
Sgcz,18727
Sgf29,18728
Sgip1,18729
Sgk1,18730
Sgk2,18731
Sgk3,18732
Sgms1,18733
Sgms2,18734
Sgo1,18735
Sgo2a,18736
Sgpl1,18737
Sgpp1,18738
Sgpp2,18739
Sgsh,18740
Sgsm1,18741
Sgsm2,18742
Sgsm3,18743
Sgta,18744
Sgtb,18745
Sh2b1,18746
Sh2b2,18747
Sh2b3,18748
Sh2d1a,18749
Sh2d1b1,18750
Sh2d2a,18751
Sh2d3c,18752
Sh2d4a,18753
Sh2d4b,18754
Sh2d5,18755
Sh2d6,18756
Sh2d7,18757
Sh3bgr,18758
Sh3bgrl,18759
Sh3bgrl2,18760
Sh3bgrl3,18761
Sh3bp1,18762
Sh3bp2,18763
Sh3bp4,18764
Sh3bp5,18765
Sh3bp5l,18766
Sh3d19,18767
Sh3d21,18768
Sh3gl1,18769
Sh3gl2,18770
Sh3gl3,18771
Sh3glb1,18772
Sh3glb2,18773
Sh3kbp1,18774
Sh3pxd2a,18775
Sh3pxd2b,18776
Sh3rf1,18777
Sh3rf2,18778
Sh3rf3,18779
Sh3tc1,18780
Sh3tc2,18781
Sh3yl1,18782
Shank1,18783
Shank2,18784
Shank3,18785
Sharpin,18786
Shb,18787
Shbg,18788
Shc1,18789
Shc2,18790
Shc3,18791
Shc4,18792
Shcbp1,18793
Shcbp1l,18794
Shd,18795
She,18796
Shf,18797
Shfl,18798
Shh,18799
Shisa2,18800
Shisa3,18801
Shisa4,18802
Shisa5,18803
Shisa6,18804
Shisa7,18805
Shisa8,18806
Shisa9,18807
Shisal1,18808
Shisal2a,18809
Shisal2b,18810
Shkbp1,18811
Shld1,18812
Shld2,18813
Shld3,18814
Shmt1,18815
Shmt2,18816
Shoc2,18817
Shox2,18818
Shpk,18819
Shprh,18820
Shq1,18821
Shroom1,18822
Shroom2,18823
Shroom3,18824
Shroom4,18825
Shtn1,18826
Siae,18827
Siah1a,18828
Siah1b,18829
Siah2,18830
Siah3,18831
Sidt1,18832
Sidt2,18833
Sigirr,18834
Siglec1,18835
Siglec15,18836
Siglece,18837
Siglecf,18838
Siglecg,18839
Siglech,18840
Sigmar1,18841
Sik1,18842
Sik2,18843
Sik3,18844
Sike1,18845
Sil1,18846
Sim1,18847
Sim2,18848
Simc1,18849
Sin3a,18850
Sin3b,18851
Sinhcaf,18852
Sipa1,18853
Sipa1l1,18854
Sipa1l2,18855
Sipa1l3,18856
Sirpa,18857
Sirpb1c,18858
Sirt1,18859
Sirt2,18860
Sirt3,18861
Sirt4,18862
Sirt5,18863
Sirt6,18864
Sirt7,18865
Sis,18866
Sit1,18867
Siva1,18868
Six1,18869
Six2,18870
Six3,18871
Six3os1,18872
Six4,18873
Six5,18874
Six6,18875
Ska1,18876
Ska2,18877
Ska3,18878
Skap1,18879
Skap2,18880
Ski,18881
Skida1,18882
Skil,18883
Skint10,18884
Skint11,18885
Skint3,18886
Skint4,18887
Skint7,18888
Skint8,18889
Skiv2l,18890
Skor1,18891
Skp1a,18892
Skp2,18893
Sla,18894
Sla2,18895
Slain1,18896
Slain2,18897
Slamf1,18898
Slamf6,18899
Slamf7,18900
Slamf8,18901
Slamf9,18902
Slbp,18903
Slc10a1,18904
Slc10a3,18905
Slc10a4,18906
Slc10a6,18907
Slc10a7,18908
Slc11a1,18909
Slc11a2,18910
Slc12a1,18911
Slc12a2,18912
Slc12a3,18913
Slc12a4,18914
Slc12a5,18915
Slc12a6,18916
Slc12a7,18917
Slc12a8,18918
Slc12a9,18919
Slc13a1,18920
Slc13a2,18921
Slc13a3,18922
Slc13a4,18923
Slc13a5,18924
Slc14a1,18925
Slc14a2,18926
Slc15a1,18927
Slc15a2,18928
Slc15a3,18929
Slc15a4,18930
Slc15a5,18931
Slc16a1,18932
Slc16a10,18933
Slc16a11,18934
Slc16a12,18935
Slc16a13,18936
Slc16a14,18937
Slc16a2,18938
Slc16a3,18939
Slc16a4,18940
Slc16a5,18941
Slc16a6,18942
Slc16a7,18943
Slc16a8,18944
Slc16a9,18945
Slc17a1,18946
Slc17a2,18947
Slc17a3,18948
Slc17a5,18949
Slc17a6,18950
Slc17a7,18951
Slc17a8,18952
Slc17a9,18953
Slc18a1,18954
Slc18a2,18955
Slc18a3,18956
Slc18b1,18957
Slc19a1,18958
Slc19a2,18959
Slc19a3,18960
Slc1a1,18961
Slc1a2,18962
Slc1a3,18963
Slc1a4,18964
Slc1a5,18965
Slc1a6,18966
Slc1a7,18967
Slc20a1,18968
Slc20a2,18969
Slc22a1,18970
Slc22a12,18971
Slc22a13,18972
Slc22a14,18973
Slc22a15,18974
Slc22a16,18975
Slc22a17,18976
Slc22a18,18977
Slc22a19,18978
Slc22a2,18979
Slc22a21,18980
Slc22a23,18981
Slc22a29,18982
Slc22a3,18983
Slc22a30,18984
Slc22a4,18985
Slc22a5,18986
Slc22a6,18987
Slc22a7,18988
Slc22a8,18989
Slc23a1,18990
Slc23a2,18991
Slc23a3,18992
Slc23a4,18993
Slc24a1,18994
Slc24a2,18995
Slc24a3,18996
Slc24a4,18997
Slc24a5,18998
Slc25a1,18999
Slc25a10,19000
Slc25a11,19001
Slc25a12,19002
Slc25a13,19003
Slc25a14,19004
Slc25a15,19005
Slc25a16,19006
Slc25a17,19007
Slc25a18,19008
Slc25a19,19009
Slc25a2,19010
Slc25a20,19011
Slc25a21,19012
Slc25a22,19013
Slc25a23,19014
Slc25a24,19015
Slc25a25,19016
Slc25a26,19017
Slc25a27,19018
Slc25a28,19019
Slc25a29,19020
Slc25a3,19021
Slc25a30,19022
Slc25a31,19023
Slc25a32,19024
Slc25a33,19025
Slc25a34,19026
Slc25a35,19027
Slc25a36,19028
Slc25a37,19029
Slc25a38,19030
Slc25a39,19031
Slc25a4,19032
Slc25a40,19033
Slc25a41,19034
Slc25a42,19035
Slc25a43,19036
Slc25a44,19037
Slc25a45,19038
Slc25a46,19039
Slc25a47,19040
Slc25a48,19041
Slc25a5,19042
Slc25a51,19043
Slc25a53,19044
Slc26a1,19045
Slc26a10,19046
Slc26a11,19047
Slc26a2,19048
Slc26a3,19049
Slc26a4,19050
Slc26a5,19051
Slc26a6,19052
Slc26a7,19053
Slc26a8,19054
Slc26a9,19055
Slc27a1,19056
Slc27a2,19057
Slc27a3,19058
Slc27a4,19059
Slc27a5,19060
Slc27a6,19061
Slc28a1,19062
Slc28a2,19063
Slc28a3,19064
Slc29a1,19065
Slc29a2,19066
Slc29a3,19067
Slc29a4,19068
Slc2a1,19069
Slc2a10,19070
Slc2a12,19071
Slc2a13,19072
Slc2a2,19073
Slc2a3,19074
Slc2a4,19075
Slc2a5,19076
Slc2a6,19077
Slc2a8,19078
Slc2a9,19079
Slc30a1,19080
Slc30a10,19081
Slc30a2,19082
Slc30a3,19083
Slc30a4,19084
Slc30a5,19085
Slc30a6,19086
Slc30a7,19087
Slc30a8,19088
Slc30a9,19089
Slc31a1,19090
Slc31a2,19091
Slc32a1,19092
Slc33a1,19093
Slc34a1,19094
Slc34a2,19095
Slc34a3,19096
Slc35a1,19097
Slc35a2,19098
Slc35a3,19099
Slc35a4,19100
Slc35a5,19101
Slc35b1,19102
Slc35b2,19103
Slc35b3,19104
Slc35b4,19105
Slc35c1,19106
Slc35c2,19107
Slc35d1,19108
Slc35d2,19109
Slc35d3,19110
Slc35e1,19111
Slc35e2,19112
Slc35e3,19113
Slc35e4,19114
Slc35f1,19115
Slc35f2,19116
Slc35f3,19117
Slc35f4,19118
Slc35f5,19119
Slc35f6,19120
Slc35g1,19121
Slc35g2,19122
Slc35g3,19123
Slc36a1,19124
Slc36a2,19125
Slc36a3os,19126
Slc36a4,19127
Slc37a1,19128
Slc37a2,19129
Slc37a3,19130
Slc37a4,19131
Slc38a1,19132
Slc38a10,19133
Slc38a11,19134
Slc38a2,19135
Slc38a3,19136
Slc38a4,19137
Slc38a5,19138
Slc38a6,19139
Slc38a7,19140
Slc38a8,19141
Slc38a9,19142
Slc39a1,19143
Slc39a10,19144
Slc39a11,19145
Slc39a12,19146
Slc39a13,19147
Slc39a14,19148
Slc39a2,19149
Slc39a3,19150
Slc39a4,19151
Slc39a5,19152
Slc39a6,19153
Slc39a7,19154
Slc39a8,19155
Slc39a9,19156
Slc3a1,19157
Slc3a2,19158
Slc40a1,19159
Slc41a1,19160
Slc41a2,19161
Slc41a3,19162
Slc43a1,19163
Slc43a2,19164
Slc43a3,19165
Slc44a1,19166
Slc44a2,19167
Slc44a3,19168
Slc44a4,19169
Slc44a5,19170
Slc45a1,19171
Slc45a2,19172
Slc45a3,19173
Slc45a4,19174
Slc46a1,19175
Slc46a3,19176
Slc47a1,19177
Slc47a2,19178
Slc48a1,19179
Slc49a4,19180
Slc4a1,19181
Slc4a10,19182
Slc4a11,19183
Slc4a1ap,19184
Slc4a2,19185
Slc4a3,19186
Slc4a4,19187
Slc4a5,19188
Slc4a7,19189
Slc4a8,19190
Slc4a9,19191
Slc50a1,19192
Slc51a,19193
Slc52a2,19194
Slc52a3,19195
Slc5a1,19196
Slc5a10,19197
Slc5a11,19198
Slc5a2,19199
Slc5a3,19200
Slc5a4a,19201
Slc5a4b,19202
Slc5a5,19203
Slc5a6,19204
Slc5a7,19205
Slc5a8,19206
Slc5a9,19207
Slc6a1,19208
Slc6a11,19209
Slc6a12,19210
Slc6a13,19211
Slc6a14,19212
Slc6a15,19213
Slc6a16,19214
Slc6a17,19215
Slc6a19,19216
Slc6a19os,19217
Slc6a2,19218
Slc6a20a,19219
Slc6a20b,19220
Slc6a21,19221
Slc6a3,19222
Slc6a4,19223
Slc6a5,19224
Slc6a6,19225
Slc6a7,19226
Slc6a8,19227
Slc6a9,19228
Slc7a1,19229
Slc7a10,19230
Slc7a11,19231
Slc7a13,19232
Slc7a14,19233
Slc7a15,19234
Slc7a2,19235
Slc7a3,19236
Slc7a4,19237
Slc7a5,19238
Slc7a6,19239
Slc7a6os,19240
Slc7a7,19241
Slc7a8,19242
Slc8a1,19243
Slc8a2,19244
Slc8a3,19245
Slc8b1,19246
Slc9a1,19247
Slc9a2,19248
Slc9a3,19249
Slc9a3r1,19250
Slc9a3r2,19251
Slc9a4,19252
Slc9a5,19253
Slc9a6,19254
Slc9a7,19255
Slc9a8,19256
Slc9a9,19257
Slc9b1,19258
Slc9b2,19259
Slco1a1,19260
Slco1a4,19261
Slco1a5,19262
Slco1a6,19263
Slco1b2,19264
Slco1c1,19265
Slco2a1,19266
Slco2b1,19267
Slco3a1,19268
Slco4a1,19269
Slco4c1,19270
Slco5a1,19271
Slf1,19272
Slf2,19273
Slfn1,19274
Slfn14,19275
Slfn2,19276
Slfn3,19277
Slfn4,19278
Slfn5,19279
Slfn8,19280
Slfn9,19281
Slfnl1,19282
Slirp,19283
Slit1,19284
Slit2,19285
Slit3,19286
Slitrk1,19287
Slitrk2,19288
Slitrk3,19289
Slitrk4,19290
Slitrk5,19291
Slitrk6,19292
Slk,19293
Slmap,19294
Sln,19295
Slpi,19296
Sltm,19297
Slu7,19298
Slurp1,19299
Slurp2,19300
Slx1b,19301
Slx4,19302
Slx4ip,19303
Slxl1,19304
Smad1,19305
Smad2,19306
Smad3,19307
Smad4,19308
Smad5,19309
Smad6,19310
Smad7,19311
Smad9,19312
Smagp,19313
Smap1,19314
Smap2,19315
Smarca1,19316
Smarca2,19317
Smarca4,19318
Smarca5,19319
Smarcad1,19320
Smarcal1,19321
Smarcb1,19322
Smarcc1,19323
Smarcc2,19324
Smarcd1,19325
Smarcd2,19326
Smarcd3,19327
Smarce1,19328
Smbd1,19329
Smc1a,19330
Smc1b,19331
Smc2,19332
Smc2os,19333
Smc3,19334
Smc4,19335
Smc5,19336
Smc6,19337
Smchd1,19338
Smco1,19339
Smco2,19340
Smco3,19341
Smco4,19342
Smcr8,19343
Smdt1,19344
Smg1,19345
Smg5,19346
Smg6,19347
Smg7,19348
Smg8,19349
Smg9,19350
Smim1,19351
Smim10l1,19352
Smim10l2a,19353
Smim11,19354
Smim12,19355
Smim13,19356
Smim14,19357
Smim15,19358
Smim17,19359
Smim18,19360
Smim19,19361
Smim20,19362
Smim22,19363
Smim24,19364
Smim26,19365
Smim27,19366
Smim3,19367
Smim38,19368
Smim4,19369
Smim40,19370
Smim40-ps,19371
Smim41,19372
Smim5,19373
Smim6,19374
Smim7,19375
Smim8,19376
Smim9,19377
Smlr1,19378
Smn1,19379
Smndc1,19380
Smo,19381
Smoc1,19382
Smoc2,19383
Smok2b,19384
Smok3c,19385
Smox,19386
Smpd1,19387
Smpd2,19388
Smpd3,19389
Smpd4,19390
Smpd5,19391
Smpdl3a,19392
Smpdl3b,19393
Smpx,19394
Sms,19395
Smtn,19396
Smtnl1,19397
Smtnl2,19398
Smu1,19399
Smug1,19400
Smurf1,19401
Smurf2,19402
Smyd1,19403
Smyd2,19404
Smyd3,19405
Smyd4,19406
Smyd5,19407
Snai1,19408
Snai2,19409
Snai3,19410
Snap23,19411
Snap25,19412
Snap29,19413
Snap47,19414
Snap91,19415
Snapc1,19416
Snapc2,19417
Snapc3,19418
Snapc4,19419
Snapc5,19420
Snapin,19421
Snca,19422
Sncaip,19423
Sncb,19424
Sncg,19425
Snd1,19426
Sned1,19427
Snf8,19428
Snhg1,19429
Snhg10,19430
Snhg11,19431
Snhg12,19432
Snhg14,19433
Snhg15,19434
Snhg16,19435
Snhg17,19436
Snhg18,19437
Snhg20,19438
Snhg3,19439
Snhg4,19440
Snhg4.1,19441
Snhg5,19442
Snhg6,19443
Snhg7os,19444
Snhg8,19445
Snhg9,19446
Snip1,19447
Snn,19448
Snorc,19449
Snph,19450
Snrk,19451
Snrnp200,19452
Snrnp25,19453
Snrnp27,19454
Snrnp35,19455
Snrnp40,19456
Snrnp48,19457
Snrnp70,19458
Snrpa,19459
Snrpa1,19460
Snrpb,19461
Snrpb2,19462
Snrpc,19463
Snrpd1,19464
Snrpd2,19465
Snrpd3,19466
Snrpe,19467
Snrpf,19468
Snrpg,19469
Snrpn,19470
Snta1,19471
Sntb1,19472
Sntb2,19473
Sntg1,19474
Sntg2,19475
Sntn,19476
Snu13,19477
Snupn,19478
Snw1,19479
Snx1,19480
Snx10,19481
Snx11,19482
Snx12,19483
Snx13,19484
Snx14,19485
Snx15,19486
Snx16,19487
Snx17,19488
Snx18,19489
Snx19,19490
Snx2,19491
Snx20,19492
Snx21,19493
Snx22,19494
Snx24,19495
Snx25,19496
Snx27,19497
Snx29,19498
Snx3,19499
Snx30,19500
Snx31,19501
Snx32,19502
Snx33,19503
Snx4,19504
Snx5,19505
Snx6,19506
Snx7,19507
Snx8,19508
Snx9,19509
Soat1,19510
Soat2,19511
Sobp,19512
Socs1,19513
Socs2,19514
Socs3,19515
Socs4,19516
Socs5,19517
Socs6,19518
Socs7,19519
Sod1,19520
Sod2,19521
Sod3,19522
Soga1,19523
Soga3,19524
Sohlh1,19525
Sohlh2,19526
Son,19527
Sorbs1,19528
Sorbs2,19529
Sorbs3,19530
Sorcs1,19531
Sorcs2,19532
Sorcs3,19533
Sord,19534
Sorl1,19535
Sort1,19536
Sos1,19537
Sos2,19538
Sost,19539
Sostdc1,19540
Sowaha,19541
Sowahb,19542
Sowahc,19543
Sowahd,19544
Sox1,19545
Sox10,19546
Sox11,19547
Sox12,19548
Sox13,19549
Sox14,19550
Sox15,19551
Sox17,19552
Sox18,19553
Sox1ot,19554
Sox2,19555
Sox21,19556
Sox2ot,19557
Sox3,19558
Sox30,19559
Sox4,19560
Sox5,19561
Sox6,19562
Sox6os,19563
Sox7,19564
Sox8,19565
Sox9,19566
Sp1,19567
Sp100,19568
Sp110,19569
Sp140,19570
Sp2,19571
Sp3,19572
Sp3os,19573
Sp4,19574
Sp5,19575
Sp6,19576
Sp7,19577
Sp8,19578
Sp9,19579
Spa17,19580
Spaar,19581
Spaca1,19582
Spaca3,19583
Spaca5,19584
Spaca6,19585
Spaca7,19586
Spaca9,19587
Spag1,19588
Spag11a,19589
Spag16,19590
Spag17,19591
Spag17os,19592
Spag4,19593
Spag5,19594
Spag6,19595
Spag6l,19596
Spag7,19597
Spag8,19598
Spag9,19599
Sparc,19600
Sparcl1,19601
Spast,19602
Spata1,19603
Spata13,19604
Spata16,19605
Spata17,19606
Spata18,19607
Spata19,19608
Spata2,19609
Spata20,19610
Spata21,19611
Spata24,19612
Spata25,19613
Spata2l,19614
Spata3,19615
Spata31,19616
Spata31d1a,19617
Spata31d1b,19618
Spata31d1d,19619
Spata32,19620
Spata33,19621
Spata4,19622
Spata45,19623
Spata46,19624
Spata48,19625
Spata5,19626
Spata5l1,19627
Spata6,19628
Spata7,19629
Spata9,19630
Spatc1l,19631
Spats1,19632
Spats2,19633
Spats2l,19634
Spc24,19635
Spc25,19636
Spcs1,19637
Spcs2,19638
Spcs3,19639
Spdef,19640
Spdl1,19641
Spdya,19642
Spdye4a,19643
Specc1,19644
Specc1l,19645
Speer2,19646
Speer4a,19647
Speer4c,19648
Speer4d,19649
Spef1,19650
Spef2,19651
Speg,19652
Spem1,19653
Spen,19654
Spertl,19655
Spesp1,19656
Spg11,19657
Spg20,19658
Spg21,19659
Spg7,19660
Sphk1,19661
Sphk2,19662
Sphkap,19663
Spi1,19664
Spib,19665
Spic,19666
Spice1,19667
Spidr,19668
Spin1,19669
Spin2c,19670
Spin4,19671
Spindoc,19672
Spink10,19673
Spink13,19674
Spink2,19675
Spink4,19676
Spink8,19677
Spint1,19678
Spint2,19679
Spint4,19680
Spire1,19681
Spire2,19682
Spn,19683
Spns1,19684
Spns2,19685
Spns3,19686
Spo11,19687
Spocd1,19688
Spock1,19689
Spock2,19690
Spock3,19691
Spon1,19692
Spon2,19693
Spop,19694
Spopl,19695
Spout1,19696
Spp1,19697
Spp2,19698
Sppl2a,19699
Sppl2b,19700
Sppl3,19701
Spr,19702
Spred1,19703
Spred2,19704
Spred3,19705
Sprn,19706
Sprr1a,19707
Sprr2i,19708
Sprr3,19709
Sprtn,19710
Spry1,19711
Spry2,19712
Spry3,19713
Spry4,19714
Spryd3,19715
Spryd4,19716
Spryd7,19717
Spsb1,19718
Spsb2,19719
Spsb3,19720
Spsb4,19721
Spta1,19722
Sptan1,19723
Sptb,19724
Sptbn1,19725
Sptbn2,19726
Sptbn4,19727
Sptbn5,19728
Sptlc1,19729
Sptlc2,19730
Sptlc3,19731
Sptssa,19732
Sptssb,19733
Spty2d1,19734
Spx,19735
Sqle,19736
Sqor,19737
Sqstm1,19738
Sra1,19739
Srarp,19740
Srbd1,19741
Src,19742
Srcap,19743
Srcin1,19744
Srd5a1,19745
Srd5a2,19746
Srd5a3,19747
Srebf1,19748
Srebf2,19749
Srek1,19750
Srek1ip1,19751
Srf,19752
Srfbp1,19753
Srgap1,19754
Srgap2,19755
Srgap3,19756
Srgn,19757
Sri,19758
Srl,19759
Srm,19760
Srms,19761
Srp14,19762
Srp19,19763
Srp54a,19764
Srp54b,19765
Srp54c,19766
Srp68,19767
Srp72,19768
Srp9,19769
Srpk1,19770
Srpk2,19771
Srpk3,19772
Srpr,19773
Srprb,19774
Srpx,19775
Srpx2,19776
Srr,19777
Srrd,19778
Srrm1,19779
Srrm2,19780
Srrm3,19781
Srrm4,19782
Srrm4os,19783
Srrt,19784
Srsf1,19785
Srsf10,19786
Srsf11,19787
Srsf12,19788
Srsf2,19789
Srsf3,19790
Srsf4,19791
Srsf5,19792
Srsf6,19793
Srsf7,19794
Srsf9,19795
Srxn1,19796
Ss18,19797
Ss18l1,19798
Ss18l2,19799
Ssb,19800
Ssbp1,19801
Ssbp2,19802
Ssbp3,19803
Ssbp4,19804
Ssc4d,19805
Ssc5d,19806
Ssh1,19807
Ssh2,19808
Ssh3,19809
Ssmem1,19810
Ssna1,19811
Sspn,19812
Sspo,19813
Ssr1,19814
Ssr2,19815
Ssr3,19816
Ssr4,19817
Ssrp1,19818
Sst,19819
Sstr1,19820
Sstr2,19821
Sstr3,19822
Sstr4,19823
Sstr5,19824
Ssu2,19825
Ssu72,19826
Ssx2ip,19827
Ssxb1,19828
Ssxb5,19829
St13,19830
St14,19831
St18,19832
St3gal1,19833
St3gal2,19834
St3gal3,19835
St3gal4,19836
St3gal5,19837
St3gal6,19838
St5,19839
St6gal1,19840
St6gal2,19841
St6galnac1,19842
St6galnac2,19843
St6galnac3,19844
St6galnac4,19845
St6galnac5,19846
St6galnac6,19847
St7,19848
St7l,19849
St8sia1,19850
St8sia2,19851
St8sia3,19852
St8sia3os,19853
St8sia4,19854
St8sia5,19855
St8sia6,19856
Stab1,19857
Stab2,19858
Stac,19859
Stac2,19860
Stac3,19861
Stag1,19862
Stag2,19863
Stag3,19864
Stam,19865
Stam2,19866
Stambp,19867
Stambpl1,19868
Stamos,19869
Stap1,19870
Stap2,19871
Star,19872
Stard10,19873
Stard13,19874
Stard3,19875
Stard3nl,19876
Stard4,19877
Stard5,19878
Stard6,19879
Stard7,19880
Stard8,19881
Stard9,19882
Stat1,19883
Stat2,19884
Stat3,19885
Stat4,19886
Stat5a,19887
Stat5b,19888
Stat6,19889
Stau1,19890
Stau2,19891
Stbd1,19892
Stc1,19893
Stc2,19894
Steap1,19895
Steap2,19896
Steap3,19897
Steap4,19898
Stfa1,19899
Stfa2l1,19900
Stil,19901
Stim1,19902
Stim2,19903
Stimate,19904
Stip1,19905
Stk10,19906
Stk11,19907
Stk11ip,19908
Stk16,19909
Stk17b,19910
Stk19,19911
Stk24,19912
Stk25,19913
Stk26,19914
Stk3,19915
Stk31,19916
Stk32a,19917
Stk32b,19918
Stk32c,19919
Stk33,19920
Stk35,19921
Stk36,19922
Stk38,19923
Stk38l,19924
Stk39,19925
Stk4,19926
Stk40,19927
Stkld1,19928
Stmn1,19929
Stmn2,19930
Stmn3,19931
Stmn4,19932
Stmnd1,19933
Stn1,19934
Stom,19935
Stoml1,19936
Stoml2,19937
Stoml3,19938
Ston1,19939
Ston2,19940
Stox1,19941
Stox2,19942
Stpg1,19943
Stpg2,19944
Stpg3,19945
Stpg4,19946
Stra6,19947
Stra6l,19948
Stra8,19949
Strada,19950
Stradb,19951
Strap,19952
Strbp,19953
Strc,19954
Strip1,19955
Strip2,19956
Strit1,19957
Strn,19958
Strn3,19959
Strn4,19960
Stt3a,19961
Stt3b,19962
Stub1,19963
Stum,19964
Stx11,19965
Stx12,19966
Stx16,19967
Stx17,19968
Stx18,19969
Stx19,19970
Stx1a,19971
Stx1b,19972
Stx2,19973
Stx3,19974
Stx4a,19975
Stx5a,19976
Stx6,19977
Stx7,19978
Stx8,19979
Stxbp1,19980
Stxbp2,19981
Stxbp3,19982
Stxbp4,19983
Stxbp5,19984
Stxbp5l,19985
Stxbp6,19986
Styk1,19987
Styx,19988
Styxl1,19989
Sub1,19990
Sucla2,19991
Suclg1,19992
Suclg2,19993
Sucnr1,19994
Suco,19995
Suds3,19996
Sufu,19997
Sugct,19998
Sugp1,19999
Sugp2,20000
Sugt1,20001
Sulf1,20002
Sulf2,20003
Sult1a1,20004
Sult1c1,20005
Sult1c2,20006
Sult2a5,20007
Sult2a7,20008
Sult2a8,20009
Sult2b1,20010
Sult3a1,20011
Sult3a2,20012
Sult4a1,20013
Sult5a1,20014
Sult6b1,20015
Sult6b2,20016
Sumf1,20017
Sumf2,20018
Sumo1,20019
Sumo2,20020
Sumo3,20021
Sun1,20022
Sun2,20023
Sun3,20024
Suox,20025
Supt16,20026
Supt20,20027
Supt3,20028
Supt4a,20029
Supt5,20030
Supt6,20031
Supt7l,20032
Supv3l1,20033
Surf1,20034
Surf2,20035
Surf4,20036
Surf6,20037
Susd1,20038
Susd2,20039
Susd3,20040
Susd4,20041
Susd5,20042
Susd6,20043
Suv39h1,20044
Suv39h2,20045
Suz12,20046
Sv2a,20047
Sv2b,20048
Sv2c,20049
Sval1,20050
Sval2,20051
Svbp,20052
Svep1,20053
Svil,20054
Svip,20055
Svop,20056
Svopl,20057
Swap70,20058
Swi5,20059
Swsap1,20060
Swt1,20061
Syap1,20062
Sybu,20063
Syce1,20064
Syce1l,20065
Syce2,20066
Syce3,20067
Sycp2,20068
Sycp3,20069
Syde1,20070
Syde2,20071
Syf2,20072
Syk,20073
Sympk,20074
Syn1,20075
Syn2,20076
Syn3,20077
Syna,20078
Synb,20079
Sync,20080
Syncrip,20081
Syndig1,20082
Syndig1l,20083
Syne1,20084
Syne2,20085
Syne3,20086
Syne4,20087
Syngap1,20088
Syngr1,20089
Syngr2,20090
Syngr3,20091
Syngr4,20092
Synj1,20093
Synj2,20094
Synj2bp,20095
Synm,20096
Synpo,20097
Synpo2,20098
Synpo2l,20099
Synpr,20100
Synrg,20101
Syp,20102
Sypl,20103
Sypl2,20104
Sys1,20105
Syt1,20106
Syt10,20107
Syt11,20108
Syt12,20109
Syt13,20110
Syt14,20111
Syt15,20112
Syt16,20113
Syt17,20114
Syt2,20115
Syt3,20116
Syt4,20117
Syt5,20118
Syt6,20119
Syt7,20120
Syt8,20121
Syt9,20122
Sytl1,20123
Sytl2,20124
Sytl3,20125
Sytl4,20126
Sytl5,20127
Syvn1,20128
Szrd1,20129
Szt2,20130
T,20131
T2,20132
Tab1,20133
Tab2,20134
Tab3,20135
Tac1,20136
Tac2,20137
Tac4,20138
Tacc1,20139
Tacc2,20140
Tacc3,20141
Taco1,20142
Taco1os,20143
Tacr1,20144
Tacr2,20145
Tacr3,20146
Tacstd2,20147
Tada1,20148
Tada2a,20149
Tada2b,20150
Tada3,20151
Taf1,20152
Taf10,20153
Taf11,20154
Taf12,20155
Taf13,20156
Taf15,20157
Taf1a,20158
Taf1b,20159
Taf1c,20160
Taf1d,20161
Taf2,20162
Taf3,20163
Taf4,20164
Taf4b,20165
Taf5,20166
Taf5l,20167
Taf6,20168
Taf6l,20169
Taf7,20170
Taf7l,20171
Taf7l2,20172
Taf8,20173
Taf9,20174
Taf9b,20175
Tafa1,20176
